Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day,Response_Delay_Hours,Resolution_Delay_Hours,Age_Group
33,0,38,2020-12-11,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,11,21649.355277777777,15.889722222222222,31-40
36,2,28,2020-01-27,1,2,0,3,3,2023-06-01 10:53:42,2023-06-01 17:14:42,3.0,2020,1,27,29314.895,6.35,31-40
50,2,23,2021-10-01,3,2,0,3,1,2023-05-31 23:10:43,2023-06-01 17:14:42,3.0,2021,10,1,14591.17861111111,18.066388888888888,41-50
37,1,21,2021-10-05,4,2,0,0,0,2023-06-01 19:22:43,2023-06-01 17:14:42,3.0,2021,10,5,14515.378611111111,-2.133611111111111,31-40
42,2,33,2021-10-18,4,0,878,3,1,2023-06-01 13:14:45,2023-06-01 07:23:45,4.0,2021,10,18,14197.245833333332,-5.85,41-50
49,0,37,2021-11-16,4,2,0,3,1,2023-06-01 02:45:47,2023-06-01 17:14:42,3.0,2021,11,16,13490.763055555555,14.481944444444444,41-50
27,2,11,2020-09-21,1,2,0,1,2,2023-06-01 11:03:49,2023-06-01 17:14:42,3.0,2020,9,21,23603.063611111113,6.181388888888889,21-30
25,2,0,2020-04-19,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,19,27313.355277777777,15.889722222222222,21-30
58,0,18,2021-06-03,0,2,0,0,2,2023-06-01 18:36:52,2023-06-01 17:14:42,3.0,2021,6,3,17490.614444444444,-1.3694444444444445,51-60
60,2,24,2021-11-17,3,2,0,3,1,2023-06-01 03:33:53,2023-06-01 17:14:42,3.0,2021,11,17,13467.564722222221,13.680277777777778,51-60
34,2,2,2020-11-26,1,2,0,0,3,2023-06-01 20:47:54,2023-06-01 17:14:42,3.0,2020,11,26,22028.798333333332,-3.5533333333333332,31-40
33,0,36,2021-04-18,2,0,2608,1,0,2023-06-01 01:29:56,2023-06-01 06:34:56,4.0,2021,4,18,18577.498888888887,5.083333333333333,31-40
32,0,18,2020-03-16,0,0,1201,3,2,2023-05-31 23:38:57,2023-06-01 03:51:57,4.0,2020,3,16,28127.649166666666,4.216666666666667,31-40
29,0,34,2021-10-17,3,2,0,1,0,2023-06-01 13:47:59,2023-06-01 17:14:42,3.0,2021,10,17,14221.799722222222,3.4452777777777777,21-30
50,2,37,2021-03-19,4,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,19,19297.355277777777,15.889722222222222,41-50
33,0,41,2021-04-23,2,2,0,3,2,2023-06-01 07:30:00,2023-06-01 17:14:42,3.0,2021,4,23,18463.5,9.745,31-40
46,1,23,2021-01-19,1,2,0,2,2,2023-06-01 17:14:02,2023-06-01 17:14:42,3.0,2021,1,19,20729.233888888888,0.011111111111111112,41-50
37,2,34,2021-01-10,3,0,4,1,2,2023-06-01 15:58:03,2023-06-01 07:32:03,1.0,2021,1,10,20943.9675,-8.433333333333334,31-40
46,2,21,2020-04-25,4,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,25,27169.355277777777,15.889722222222222,41-50
70,2,41,2021-02-09,3,2,0,0,2,2023-06-01 03:09:06,2023-06-01 17:14:42,3.0,2021,2,9,20211.15166666667,14.093333333333334,61-70
57,0,12,2020-10-14,2,2,0,2,1,2023-05-31 23:17:07,2023-06-01 17:14:42,3.0,2020,10,14,23039.285277777777,17.959722222222222,51-60
58,2,16,2021-10-28,2,0,1885,3,2,2023-06-01 21:31:09,2023-05-31 22:49:09,1.0,2021,10,28,13965.519166666667,-22.7,51-60
18,1,16,2021-09-03,1,2,0,0,0,2023-06-01 05:08:10,2023-06-01 17:14:42,3.0,2021,9,3,15269.136111111111,12.108888888888888,0-20
57,1,36,2021-06-15,0,0,2168,3,3,2023-06-01 04:08:11,2023-06-01 11:49:11,2.0,2021,6,15,17188.136388888888,7.683333333333334,51-60
29,2,28,2020-06-11,3,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,11,26041.355277777777,15.889722222222222,21-30
66,0,19,2021-08-08,3,2,0,2,3,2023-06-01 18:04:14,2023-06-01 17:14:42,3.0,2021,8,8,15906.070555555556,-0.8255555555555556,61-70
30,1,24,2021-01-28,3,0,562,1,0,2023-06-01 02:54:15,2023-05-31 22:36:15,3.0,2021,1,28,20498.904166666667,-4.3,21-30
60,0,1,2021-07-23,1,0,1606,0,0,2023-06-01 01:07:17,2023-06-01 19:24:17,5.0,2021,7,23,16273.121388888889,18.283333333333335,51-60
66,2,9,2020-09-19,2,0,1043,3,0,2023-06-01 12:39:19,2023-06-01 20:34:19,5.0,2020,9,19,23652.655277777776,7.916666666666667,61-70
51,2,4,2021-01-13,2,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,13,20857.355277777777,15.889722222222222,51-60
55,2,14,2021-12-16,3,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,16,12769.355277777779,15.889722222222222,51-60
26,0,23,2021-04-01,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,1,18985.355277777777,15.889722222222222,21-30
46,1,20,2020-05-19,2,2,0,2,2,2023-05-31 23:25:26,2023-06-01 17:14:42,3.0,2020,5,19,26591.42388888889,17.82111111111111,41-50
43,0,17,2020-06-11,1,0,119,1,2,2023-06-01 17:47:28,2023-06-01 17:50:28,3.0,2020,6,11,26057.79111111111,0.05,41-50
55,1,39,2020-11-24,3,0,680,3,2,2023-06-01 13:56:29,2023-06-01 11:18:29,1.0,2020,11,24,22069.94138888889,-2.6333333333333333,51-60
47,1,34,2020-11-04,0,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,4,22537.355277777777,15.889722222222222,41-50
48,0,28,2021-07-27,0,2,0,0,1,2023-06-01 00:51:31,2023-06-01 17:14:42,3.0,2021,7,27,16176.85861111111,16.386388888888888,41-50
38,1,9,2021-03-12,3,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,12,19465.355277777777,15.889722222222222,31-40
62,2,31,2020-02-04,4,0,2751,2,0,2023-06-01 21:50:34,2023-06-01 20:10:34,1.0,2020,2,4,29133.842777777776,-1.6666666666666667,61-70
39,1,37,2020-01-16,4,2,0,2,2,2023-05-31 23:41:36,2023-06-01 17:14:42,3.0,2020,1,16,29567.693333333333,17.551666666666666,31-40
49,2,21,2020-04-06,2,2,0,2,3,2023-06-01 12:37:38,2023-06-01 17:14:42,3.0,2020,4,6,27636.62722222222,4.6177777777777775,41-50
34,0,15,2021-04-15,4,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,15,18649.355277777777,15.889722222222222,31-40
62,1,3,2021-12-24,0,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,24,12577.355277777779,15.889722222222222,61-70
28,1,4,2020-03-03,2,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,3,28441.355277777777,15.889722222222222,21-30
59,0,37,2021-09-13,0,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,13,15025.355277777779,15.889722222222222,51-60
18,0,35,2021-01-03,4,2,0,1,0,2023-06-01 14:13:43,2023-06-01 17:14:42,3.0,2021,1,3,21110.22861111111,3.016388888888889,0-20
20,2,30,2020-12-02,0,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,2,21865.355277777777,15.889722222222222,0-20
44,1,32,2021-02-12,0,2,0,0,1,2023-06-01 03:11:47,2023-06-01 17:14:42,3.0,2021,2,12,20139.19638888889,14.04861111111111,41-50
65,0,9,2021-09-23,4,0,565,0,3,2023-06-01 09:57:49,2023-06-01 11:02:49,2.0,2021,9,23,14793.96361111111,1.0833333333333333,61-70
70,0,39,2021-03-21,0,0,1329,3,3,2023-06-01 13:53:51,2023-06-01 05:45:51,5.0,2021,3,21,19261.8975,-8.133333333333333,61-70
34,2,11,2021-03-27,0,2,0,0,0,2023-06-01 09:13:53,2023-06-01 17:14:42,3.0,2021,3,27,19113.23138888889,8.01361111111111,31-40
64,2,36,2021-02-05,1,2,0,0,2,2023-05-31 23:24:53,2023-06-01 17:14:42,3.0,2021,2,5,20303.414722222224,17.830277777777777,61-70
67,0,23,2020-05-27,3,2,0,2,0,2023-05-31 22:57:55,2023-06-01 17:14:42,3.0,2020,5,27,26398.965277777777,18.279722222222222,61-70
59,1,16,2020-11-16,3,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,16,22249.355277777777,15.889722222222222,51-60
35,0,33,2020-03-29,4,0,2598,1,0,2023-06-01 12:23:57,2023-05-31 21:54:57,4.0,2020,3,29,27828.399166666666,-14.483333333333333,31-40
53,0,3,2021-01-04,0,0,2756,1,2,2023-05-31 22:49:59,2023-06-01 16:11:59,4.0,2021,1,4,21070.833055555555,17.366666666666667,51-60
56,1,19,2020-03-08,1,2,0,2,2,2023-06-01 04:59:00,2023-06-01 17:14:42,3.0,2020,3,8,28324.983333333334,12.261666666666667,51-60
32,1,38,2020-07-21,0,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,21,25081.355277777777,15.889722222222222,31-40
66,1,27,2021-02-20,4,0,1386,0,3,2023-06-01 08:10:04,2023-06-01 10:40:04,2.0,2021,2,20,19952.167777777777,2.5,61-70
65,1,11,2020-06-29,3,2,0,2,0,2023-06-01 16:17:06,2023-06-01 17:14:42,3.0,2020,6,29,25624.285,0.96,61-70
55,1,13,2020-10-31,4,2,0,1,2,2023-06-01 00:58:07,2023-06-01 17:14:42,3.0,2020,10,31,22632.96861111111,16.27638888888889,51-60
40,1,19,2021-03-21,4,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,21,19249.355277777777,15.889722222222222,31-40
67,2,7,2021-02-01,3,2,0,1,0,2023-06-01 13:13:09,2023-06-01 17:14:42,3.0,2021,2,1,20413.219166666666,4.025833333333333,61-70
65,0,11,2020-03-29,1,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,29,27817.355277777777,15.889722222222222,61-70
18,0,9,2020-12-04,0,2,0,0,1,2023-06-01 05:47:13,2023-06-01 17:14:42,3.0,2020,12,4,21821.786944444444,11.458055555555555,0-20
40,1,41,2021-01-07,3,0,816,0,2,2023-06-01 08:21:14,2023-06-01 00:43:14,3.0,2021,1,7,21008.35388888889,-7.633333333333334,31-40
31,1,39,2021-09-16,2,0,2169,1,3,2023-06-01 00:51:16,2023-06-01 08:38:16,4.0,2021,9,16,14952.854444444445,7.783333333333333,31-40
69,0,21,2021-01-21,3,2,0,0,1,2023-06-01 16:22:18,2023-06-01 17:14:42,3.0,2021,1,21,20680.371666666666,0.8733333333333333,61-70
48,1,28,2020-02-22,1,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,22,28681.355277777777,15.889722222222222,41-50
66,1,32,2021-07-25,4,0,2621,2,3,2023-06-01 12:44:21,2023-06-01 09:42:21,5.0,2021,7,25,16236.739166666666,-3.033333333333333,61-70
55,1,41,2021-10-26,0,0,2752,2,3,2023-06-01 08:10:23,2023-06-01 21:49:23,2.0,2021,10,26,14000.173055555555,13.65,51-60
30,1,12,2021-05-29,4,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,29,17593.355277777777,15.889722222222222,21-30
43,2,22,2020-05-21,4,2,0,0,0,2023-06-01 06:35:25,2023-06-01 17:14:42,3.0,2020,5,21,26550.590277777777,10.654722222222222,41-50
66,0,25,2020-01-15,1,2,0,3,2,2023-06-01 06:07:27,2023-06-01 17:14:42,3.0,2020,1,15,29598.12416666667,11.120833333333334,61-70
55,1,41,2020-04-07,0,2,0,3,2,2023-06-01 04:19:28,2023-06-01 17:14:42,3.0,2020,4,7,27604.324444444443,12.920555555555556,51-60
59,1,16,2020-02-09,4,2,0,3,0,2023-06-01 05:41:30,2023-06-01 17:14:42,3.0,2020,2,9,28997.691666666666,11.553333333333333,51-60
37,2,27,2020-01-22,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,22,29425.355277777777,15.889722222222222,31-40
44,1,5,2021-04-22,3,2,0,0,3,2023-06-01 09:57:34,2023-06-01 17:14:42,3.0,2021,4,22,18489.959444444445,7.285555555555556,41-50
35,1,38,2021-09-20,3,0,677,1,0,2023-06-01 15:10:34,2023-06-01 14:34:34,3.0,2021,9,20,14871.176111111112,-0.6,31-40
19,0,34,2021-07-27,4,0,1007,0,2,2023-06-01 03:15:34,2023-06-01 08:04:34,2.0,2021,7,27,16179.259444444444,4.816666666666666,0-20
29,2,27,2020-12-05,4,2,0,0,3,2023-06-01 14:54:36,2023-06-01 17:14:42,3.0,2020,12,5,21806.91,2.335,21-30
40,2,15,2020-03-20,1,2,0,1,3,2023-06-01 03:30:37,2023-06-01 17:14:42,3.0,2020,3,20,28035.51027777778,13.734722222222222,31-40
69,0,24,2021-11-13,4,2,0,1,3,2023-06-01 19:13:38,2023-06-01 17:14:42,3.0,2021,11,13,13579.227222222222,-1.9822222222222223,61-70
51,0,18,2021-05-15,3,2,0,2,1,2023-06-01 11:01:38,2023-06-01 17:14:42,3.0,2021,5,15,17939.027222222223,6.217777777777778,51-60
58,0,5,2020-11-22,3,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,22,22105.355277777777,15.889722222222222,51-60
58,0,17,2021-07-18,1,2,0,1,0,2023-06-01 02:09:42,2023-06-01 17:14:42,3.0,2021,7,18,16394.161666666667,15.083333333333334,51-60
24,0,31,2020-06-09,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,9,26089.355277777777,15.889722222222222,21-30
59,0,30,2021-02-05,2,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,5,20305.355277777777,15.889722222222222,51-60
33,1,33,2021-08-14,0,0,1954,2,3,2023-06-01 05:54:46,2023-06-01 11:26:46,5.0,2021,8,14,15749.912777777778,5.533333333333333,31-40
56,2,2,2021-05-04,0,2,0,1,3,2023-06-01 00:09:48,2023-06-01 17:14:42,3.0,2021,5,4,18192.163333333334,17.081666666666667,51-60
42,0,8,2021-01-22,0,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,22,20641.355277777777,15.889722222222222,41-50
48,1,26,2021-12-11,2,0,1672,3,0,2023-06-01 05:44:50,2023-06-01 00:08:50,2.0,2021,12,11,12893.747222222222,-5.6,41-50
52,1,16,2021-01-23,2,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,23,20617.355277777777,15.889722222222222,51-60
46,2,39,2021-06-28,3,0,442,0,3,2023-06-01 16:39:52,2023-06-01 04:42:52,3.0,2021,6,28,16888.664444444443,-11.95,41-50
29,1,20,2020-04-27,1,0,642,3,0,2023-06-01 20:18:54,2023-06-01 16:15:54,2.0,2020,4,27,27140.315,-4.05,21-30
20,0,1,2020-10-03,4,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,3,23305.355277777777,15.889722222222222,0-20
37,1,17,2020-02-22,4,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,22,28681.355277777777,15.889722222222222,31-40
69,0,26,2020-08-21,1,2,0,3,2,2023-06-01 08:03:56,2023-06-01 17:14:42,3.0,2020,8,21,24344.065555555557,9.179444444444444,61-70
64,2,24,2021-05-10,3,0,2620,1,3,2023-06-01 07:21:57,2023-06-01 16:09:57,3.0,2021,5,10,18055.365833333333,8.8,61-70
63,1,40,2021-01-08,0,0,2458,0,2,2023-06-01 14:06:58,2023-06-01 13:27:58,1.0,2021,1,8,20990.11611111111,-0.65,61-70
44,2,2,2021-07-15,3,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,15,16465.355277777777,15.889722222222222,41-50
43,1,20,2021-10-25,4,2,0,0,0,2023-06-01 11:24:00,2023-06-01 17:14:42,3.0,2021,10,25,14027.4,5.845,41-50
35,2,35,2020-04-05,4,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,5,27649.355277777777,15.889722222222222,31-40
53,1,37,2021-04-16,1,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,16,18625.355277777777,15.889722222222222,51-60
61,0,7,2021-05-01,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,1,18265.355277777777,15.889722222222222,61-70
63,0,6,2021-12-01,0,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,1,13129.355277777779,15.889722222222222,61-70
39,0,5,2020-02-26,0,0,2220,3,0,2023-06-01 20:36:06,2023-06-01 14:25:06,4.0,2020,2,26,28604.601666666666,-6.183333333333334,31-40
21,2,3,2021-06-07,4,0,1543,2,3,2023-06-01 00:42:08,2023-05-31 23:05:08,5.0,2021,6,7,17376.702222222222,-1.6166666666666667,21-30
40,0,33,2021-06-24,0,2,0,1,3,2023-06-01 06:29:09,2023-06-01 17:14:42,3.0,2021,6,24,16974.485833333332,10.759166666666667,31-40
33,1,7,2021-05-08,2,0,988,0,0,2023-06-01 14:22:11,2023-06-01 16:09:11,2.0,2021,5,8,18110.36972222222,1.7833333333333334,31-40
52,1,23,2020-11-11,2,2,0,2,3,2023-06-01 13:00:13,2023-06-01 17:14:42,3.0,2020,11,11,22381.00361111111,4.241388888888889,51-60
64,1,18,2021-08-12,1,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,12,15793.355277777779,15.889722222222222,61-70
39,2,8,2021-01-06,4,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,6,21025.355277777777,15.889722222222222,31-40
35,0,27,2020-03-24,0,2,0,2,2,2023-05-31 22:22:16,2023-06-01 17:14:42,3.0,2020,3,24,27934.37111111111,18.87388888888889,31-40
24,0,2,2021-11-06,4,2,0,3,3,2023-05-31 22:02:18,2023-06-01 17:14:42,3.0,2021,11,6,13726.038333333334,19.206666666666667,21-30
25,2,30,2021-10-23,4,2,0,0,2,2023-06-01 09:38:19,2023-06-01 17:14:42,3.0,2021,10,23,14073.638611111111,7.606388888888889,21-30
37,2,20,2020-07-06,2,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,6,25441.355277777777,15.889722222222222,31-40
54,2,14,2020-10-21,3,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,21,22873.355277777777,15.889722222222222,51-60
30,2,7,2020-03-21,3,2,0,0,1,2023-06-01 16:49:22,2023-06-01 17:14:42,3.0,2020,3,21,28024.82277777778,0.4222222222222222,21-30
58,2,34,2020-04-04,0,2,0,2,0,2023-05-31 22:57:22,2023-06-01 17:14:42,3.0,2020,4,4,27670.95611111111,18.288888888888888,51-60
26,1,19,2021-01-27,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,27,20521.355277777777,15.889722222222222,21-30
35,0,32,2021-12-09,0,0,1474,1,1,2023-06-01 05:29:23,2023-06-01 09:47:23,2.0,2021,12,9,12941.489722222223,4.3,31-40
65,1,34,2021-06-07,2,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,7,17377.355277777777,15.889722222222222,61-70
58,0,32,2020-09-03,2,0,2024,0,2,2023-06-01 01:49:25,2023-06-01 00:15:25,3.0,2020,9,3,24025.82361111111,-1.5666666666666667,51-60
29,0,11,2021-03-20,3,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,20,19273.355277777777,15.889722222222222,21-30
26,0,27,2021-04-02,0,0,40,3,3,2023-06-01 11:27:26,2023-06-01 08:26:26,5.0,2021,4,2,18971.457222222223,-3.0166666666666666,21-30
24,1,3,2020-09-12,1,0,54,0,2,2023-06-01 04:14:28,2023-06-01 17:40:28,2.0,2020,9,12,23812.24111111111,13.433333333333334,21-30
22,2,16,2020-06-26,2,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,26,25681.355277777777,15.889722222222222,21-30
68,0,8,2021-10-06,1,2,0,3,2,2023-06-01 02:55:32,2023-06-01 17:14:42,3.0,2021,10,6,14474.925555555556,14.319444444444445,61-70
59,2,2,2020-10-07,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,7,23209.355277777777,15.889722222222222,51-60
30,2,8,2020-05-03,1,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,3,26977.355277777777,15.889722222222222,21-30
44,1,2,2020-01-22,2,0,2315,3,2,2023-06-01 00:49:37,2023-06-01 01:53:37,1.0,2020,1,22,29424.826944444445,1.0666666666666667,41-50
28,0,7,2021-07-26,1,2,0,3,3,2023-06-01 10:19:38,2023-06-01 17:14:42,3.0,2021,7,26,16210.327222222222,6.917777777777777,21-30
53,0,2,2021-03-06,1,0,141,3,0,2023-06-01 12:24:39,2023-06-01 21:20:39,5.0,2021,3,6,19620.41083333333,8.933333333333334,51-60
33,0,27,2020-08-17,1,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,17,24433.355277777777,15.889722222222222,31-40
32,0,15,2021-07-05,3,0,1036,2,3,2023-06-01 17:07:42,2023-06-01 20:10:42,2.0,2021,7,5,16721.128333333334,3.05,31-40
21,0,20,2020-05-05,4,2,0,0,3,2023-06-01 08:11:43,2023-06-01 17:14:42,3.0,2020,5,5,26936.195277777777,9.049722222222222,21-30
19,2,13,2021-04-20,2,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,20,18529.355277777777,15.889722222222222,0-20
62,0,35,2020-07-17,4,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,17,25177.355277777777,15.889722222222222,61-70
53,1,31,2020-09-06,4,0,2087,1,3,2023-06-01 13:51:48,2023-06-01 04:49:48,2.0,2020,9,6,23965.863333333335,-9.033333333333333,51-60
46,0,6,2020-07-18,3,0,2480,0,0,2023-06-01 07:18:48,2023-06-01 09:18:48,2.0,2020,7,18,25159.31333333333,2.0,41-50
46,0,27,2020-06-26,4,0,2595,3,1,2023-06-01 00:13:50,2023-06-01 01:29:50,1.0,2020,6,26,25680.230555555554,1.2666666666666666,41-50
18,1,1,2021-07-04,2,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,4,16729.355277777777,15.889722222222222,0-20
30,0,16,2021-01-15,1,0,1587,1,1,2023-06-01 05:58:53,2023-06-01 05:41:53,2.0,2021,1,15,20813.98138888889,-0.2833333333333333,21-30
33,2,13,2020-09-02,1,2,0,0,0,2023-05-31 22:01:53,2023-06-01 17:14:42,3.0,2020,9,2,24046.03138888889,19.21361111111111,31-40
52,1,35,2021-08-15,1,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,15,15721.355277777779,15.889722222222222,51-60
18,1,3,2020-05-03,4,0,1277,2,0,2023-06-01 07:32:56,2023-05-31 23:53:56,4.0,2020,5,3,26983.54888888889,-7.65,0-20
28,0,30,2021-09-10,0,2,0,3,1,2023-06-01 18:51:58,2023-06-01 17:14:42,3.0,2021,9,10,15114.86611111111,-1.6211111111111112,21-30
29,0,28,2021-07-06,3,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,6,16681.355277777777,15.889722222222222,21-30
27,2,28,2021-08-09,1,0,131,3,1,2023-06-01 12:49:01,2023-06-01 05:11:01,4.0,2021,8,9,15876.816944444445,-7.633333333333334,21-30
66,0,0,2020-10-12,0,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,12,23089.355277777777,15.889722222222222,61-70
70,1,8,2021-11-24,3,0,1597,0,3,2023-06-01 06:48:03,2023-05-31 23:56:03,3.0,2021,11,24,13302.800833333333,-6.866666666666666,61-70
47,2,8,2021-01-15,4,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,15,20809.355277777777,15.889722222222222,41-50
66,2,22,2020-03-11,2,2,0,2,2,2023-06-01 06:35:07,2023-06-01 17:14:42,3.0,2020,3,11,28254.585277777776,10.659722222222221,61-70
52,0,26,2020-01-27,3,0,416,2,2,2023-06-01 00:41:07,2023-06-01 11:28:07,4.0,2020,1,27,29304.68527777778,10.783333333333333,51-60
69,1,15,2020-07-14,2,2,0,0,1,2023-06-01 04:58:08,2023-06-01 17:14:42,3.0,2020,7,14,25252.96888888889,12.276111111111112,61-70
45,2,38,2020-11-22,3,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,22,22105.355277777777,15.889722222222222,41-50
58,0,29,2021-08-09,4,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,9,15865.355277777779,15.889722222222222,51-60
45,0,16,2021-10-21,3,0,2473,3,0,2023-06-01 04:28:12,2023-06-01 09:59:12,5.0,2021,10,21,14116.47,5.516666666666667,41-50
55,2,3,2020-08-06,3,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,6,24697.355277777777,15.889722222222222,51-60
49,1,9,2020-07-09,1,2,0,3,2,2023-06-01 00:05:16,2023-06-01 17:14:42,3.0,2020,7,9,25368.08777777778,17.157222222222224,41-50
21,1,13,2020-04-18,4,0,2362,3,3,2023-06-01 18:11:18,2023-06-01 19:56:18,2.0,2020,4,18,27354.18833333333,1.75,21-30
41,2,31,2021-02-06,4,0,752,3,2,2023-06-01 10:39:19,2023-05-31 23:46:19,2.0,2021,2,6,20290.655277777776,-10.883333333333333,41-50
63,0,40,2021-04-20,2,2,0,1,1,2023-06-01 18:51:20,2023-06-01 17:14:42,3.0,2021,4,20,18546.855555555554,-1.6105555555555555,61-70
36,0,17,2021-06-29,1,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,29,16849.355277777777,15.889722222222222,31-40
33,1,1,2020-10-16,4,2,0,0,2,2023-06-01 19:18:22,2023-06-01 17:14:42,3.0,2020,10,16,23011.306111111113,-2.061111111111111,31-40
56,2,31,2021-06-16,4,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,16,17161.355277777777,15.889722222222222,51-60
45,1,41,2021-02-07,4,0,830,0,3,2023-06-01 08:44:25,2023-06-01 16:42:25,3.0,2021,2,7,20264.74027777778,7.966666666666667,41-50
33,1,34,2020-02-25,2,0,1154,2,1,2023-06-01 15:40:26,2023-06-01 11:02:26,1.0,2020,2,25,28623.67388888889,-4.633333333333334,31-40
25,0,8,2020-11-05,0,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,5,22513.355277777777,15.889722222222222,21-30
20,0,2,2021-11-25,1,2,0,0,1,2023-06-01 21:26:28,2023-06-01 17:14:42,3.0,2021,11,25,13293.441111111111,-4.196111111111111,0-20
21,1,38,2021-01-20,1,0,1285,2,0,2023-06-01 15:44:28,2023-06-01 21:15:28,5.0,2021,1,20,20703.74111111111,5.516666666666667,21-30
48,2,11,2021-08-16,2,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,16,15697.355277777779,15.889722222222222,41-50
